title,source,author,Subject,Date ,label
House panel asks Trump ex top aide Bannon to testify Bloomberg,TimesNow,Dr Susan Berry,politicsNews,December 25  2019,TRUE
Callista Gingrich becomes Trump s envoy to pope as differences mount,NDTV,Charles Hugh Smith,politicsNews,December 27  2017,TRUE
As Republicans aim to ride economy to election victory a warning from voters in key district,BBC,William Grimes,politicsNews,December 27  2017,TRUE
Exclusive State Department tells refugee agencies to downsize U S operations,IndiaTV,Truth Broadcast Network,politicsNews,December 26  2019,TRUE
Congress votes to avert shutdown sends Trump stopgap spending bill,IndiaTV,Karen Workman and Sandra Stevenson,politicsNews,December 29  2020,TRUE
Factbox Big ticket items at center of Congress spending bill,TimesNow,Charlie Spiering,politicsNews,December 31  2020,TRUE
In victory for Trump judge tosses suit on foreign payments,NDTV,OXI Luisport,politicsNews,December 30  2020,TRUE
Senate shelves disaster aid bill until next month,BBC,Breitbart London,politicsNews,December 29  2017,TRUE
Trump on Twitter Dec 21 Tax Cuts Home sales,IndiaTV,IWB,politicsNews,December 29  2017,TRUE
House widens ethics probe to include Farenthold campaign work,TimesNow,Brian X Chen,politicsNews,December 29  2017,TRUE
U S court rejects Trump bid to stop transgender military recruits on Jan 1,NDTV,Eric Asimov,politicsNews,December 29  2017,TRUE
U S House approves 81 billion for disaster aid,BBC,nan,politicsNews,December 29  2017,TRUE
House Democrats rally to protect Special Counsel Mueller,IndiaTV,Trump and the Power of Money  The Vineyard of the Saker,politicsNews,December 28  2017,TRUE
Second U S judge blocks Trump administration birth control rules,TimesNow,Rick Rojas Liz Robbins Noah Remnick and William K Rashbaum,politicsNews,December 28  2017,TRUE
Senators seek to stop expansion of airport facial scans,NDTV,Brian Thomas,politicsNews,December 28  2017,TRUE
U S launches effort to reduce reliance on imports or critical minerals,BBC,Alex Ansary,politicsNews,December 28  2017,TRUE
Short term government funding disaster aid bills advance in House,IndiaTV,Waking Times,politicsNews,December 28  2017,TRUE
Spy chiefs pressure Congress to renew expiring surveillance law,TimesNow,Katherine Rodriguez,politicsNews,December 25  2020,TRUE
Trump urges Congress to pass short term spending bill,NDTV,Benjamin Mueller Ashley Southall and Al Baker,politicsNews,December 27  2017,TRUE
House gives final approval to tax bill delivering victory to Trump,BBC,Ryan Banister,politicsNews,December 27  2017,TRUE
U S tax plan roils popular bet in bond market,IndiaTV,Lela Moore and Sona Patel,politicsNews,December 26  2020,TRUE
U S lawmakers seek temporary extension to internet spying program,IndiaTV,Eric Striker,politicsNews,December 29  2021,TRUE
Trump commutes fraud sentence of kosher meatpacker,TimesNow,Yessenia Funes,politicsNews,December 31  2021,TRUE
U S responds in court fight over illegal Indonesian immigrants,NDTV,b,politicsNews,December 30  2021,TRUE
Democrat Franken to leave Senate on January 2,BBC,Reed Abelson,politicsNews,December 29  2017,TRUE
U S lawmakers seek temporarily extension to internet spying program,IndiaTV,nan,politicsNews,December 29  2017,TRUE
Top Democrat says Trump firing of Mueller could provoke  constitutional crisis ,TimesNow,nan,politicsNews,December 29  2017,TRUE
U S tax bill may face lawsuits with long odds but political payoffs,NDTV,Ana Marie Cox,politicsNews,December 29  2017,TRUE
Vote in Senate on  Dreamers  hinges on bipartisan pact McConnell,BBC,Ann Patchett,politicsNews,December 29  2017,TRUE
White House says tax bill will not hurt Puerto Rico,IndiaTV,Jim Dwyer,politicsNews,December 28  2017,TRUE
Democrats plan to use tax bill to attack Republicans at midterms,TimesNow,nan,politicsNews,December 28  2017,TRUE
After ruling Virginia legislature s majority to be chosen by lot,NDTV,Jerome Hudson,politicsNews,December 28  2017,TRUE
Fight over Alaska Arctic drilling has just begun opponents vow,BBC,Charlie Spiering,politicsNews,December 28  2017,TRUE
Senator Cornyn trying to get Big Corn behind U S biofuels reform,IndiaTV,Ian Greenhalgh,politicsNews,December 28  2017,TRUE
In Georgia battle of the  Staceys  tests Democrats  future,TimesNow,John Hayward,politicsNews,December 25  2021,TRUE
Democrat wins by one vote in Virginia legislative election recount,NDTV,Nadia Prupis,politicsNews,December 27  2017,TRUE
FBI deputy director to sit for closed interview with House panels,BBC,nan,politicsNews,December 27  2017,TRUE
White House expects Congress to waive spending cuts triggered by tax overhaul,IndiaTV,Charles McDermid,politicsNews,December 26  2021,TRUE
Trump on Twitter Dec 20 Tax Bill,IndiaTV,Sarah Maslin Nir and Nikita Stewart,politicsNews,December 29  2022,TRUE
What s in the final Republican tax bill,IndiaTV,Laura M Holson,politicsNews,December 29  2018,TRUE
Trump Market has not fully digested tax cut changes,TimesNow,Bill White,politicsNews,December 31  2018,TRUE
White House aide sees temporary funding fix for children s health program,NDTV,Michael Snyder,politicsNews,December 30  2018,TRUE
Tax bill s  pass through  rule will aid wealthy not workers critics,BBC,Rick Gladstone,politicsNews,December 29  2017,TRUE
U S tax cuts won t make housing more affordable analysts,IndiaTV,nan,politicsNews,December 29  2017,TRUE
Banks healthcare service firms among winners from U S tax bill,TimesNow,dylan20,politicsNews,December 29  2017,TRUE
Trump s Supreme Court appointee Gorsuch plots rightward course,NDTV,Pamela Geller,politicsNews,December 29  2017,TRUE
Republicans seek to question FBI officials in Clinton probe letter,BBC,Kadir A Mohmand,politicsNews,December 29  2017,TRUE
Trump aides hope win on taxes will stem slide in poll numbers,IndiaTV,Charlie Nash,politicsNews,December 28  2017,TRUE
Congress faces tricky path to avoid government shutdown,TimesNow,Gina Kolata,politicsNews,December 28  2017,TRUE
Factbox Big ticket items at center of Congress funding battle,NDTV,Gordon Duff Senior Editor,politicsNews,December 28  2017,TRUE
Senate parliamentarian rules against tax bill provisions Sanders,BBC,Pakalert,politicsNews,December 28  2017,TRUE
Senate panel snubs Trump s pick to run EXIM OKs other nominees,IndiaTV,John J Xenakis,politicsNews,December 28  2017,TRUE
House will likely need to vote again on tax bill Republican leader,TimesNow,nan,politicsNews,December 25  2018,TRUE
Instant View House approves biggest tax overhaul in 30 years Senate next,NDTV,Ken Klukowski,politicsNews,December 27  2017,TRUE
Senate begins debate on final Republican tax bill,BBC,beforeitsnewscom,politicsNews,December 27  2017,TRUE
Bill could make Congress members liable for harassment payouts,IndiaTV,Prof Tony Hall,politicsNews,December 26  2018,TRUE
Green groups sue Trump administration over delay of methane rule,IndiaTV,Warner Todd Huston,politicsNews,December 29  2019,TRUE
House Democratic leaders urging  no  vote on spending bill CNN reporter,TimesNow,Emily Feng,politicsNews,December 31  2019,TRUE
Pence to preside over Senate tax bill vote his office confirms,NDTV,Charlie Nash,politicsNews,December 30  2019,TRUE
Senate to vote on final tax bill Tuesday evening McConnell,BBC,Peter Baker,politicsNews,December 29  2017,TRUE
Republicans appear all but certain to pass tax legislation,IndiaTV,Nate Church,politicsNews,December 29  2017,TRUE
Court orders Trump administration to give immigrant teens abortion access,TimesNow,Thomas Erdbrink,politicsNews,December 29  2017,TRUE
House plan would increase Trump s disaster aid request,NDTV,Bob Price,politicsNews,December 29  2017,TRUE
House panel chair introduces 81 billion disaster aid bill,BBC,nan,politicsNews,December 29  2017,TRUE
Trump nominates Liberty University professor to Justice Department post,IndiaTV,David Montgomery and Christine Hauser,politicsNews,December 28  2017,TRUE
Trump on Twitter Dec 18 Congressional Races train accident tax cuts,TimesNow,Breitbart Jerusalem,politicsNews,December 28  2017,TRUE
Trump Cabinet officials to visit Puerto Rico to assess recovery,NDTV,Gazetaru Rustem Falyakhov,politicsNews,December 28  2017,TRUE
 Dreamer  immigration bill not on U S Senate agenda this month,BBC,Niraj Chokshi,politicsNews,December 28  2017,TRUE
Senator Warren hits out at  effort to politicize  U S consumer agency,IndiaTV,Jerome Hudson,politicsNews,December 28  2017,TRUE
Trump strategy document says Russia meddles in domestic affairs worldwide,TimesNow,Ian Greenhalgh,politicsNews,December 25  2019,TRUE
Republican Senator Collins says she will vote for tax bill,NDTV,Nate Church,politicsNews,December 27  2017,TRUE
Democratic U S senator seeks audit of EPA chief s trip to Morocco,BBC,Pam Key,politicsNews,December 27  2017,TRUE
Republican Senator Lee says he will vote for tax bill,IndiaTV,Gia Kourlas,politicsNews,December 26  2019,TRUE
Trump U S has  no choice  but to deal with North Korea arms challenge,IndiaTV,AWR Hawkins,politicsNews,December 29  2020,TRUE
Trump judicial nominee withdraws from consideration,TimesNow,Nicholas Casey and Ana Vanessa Herrero,politicsNews,December 31  2020,TRUE
Trump calls for U S infrastructure plan after train derailment,NDTV,Dionne Searcey,politicsNews,December 30  2020,TRUE
Final Republican tax bill slashes U S corporate rate voting next week,BBC,Dan Barry,politicsNews,December 29  2017,TRUE
Factbox What s in the final U S Republican tax bill,IndiaTV,Henry Wolff,politicsNews,December 29  2017,TRUE
Trump defends tax plan as  great Christmas gifts  to middle class,TimesNow,Lucas Nolan,politicsNews,December 29  2017,TRUE
House to vote on tax bill Tuesday afternoon aides,NDTV,Nelson D Schwartz,politicsNews,December 29  2017,TRUE
White House optimistic Congress will avoid government shutdown,BBC,David E Sanger and Matt Flegenheimer,politicsNews,December 29  2017,TRUE
U S taxpayers rush to claim deductions under threat from tax bill,IndiaTV,nan,politicsNews,December 28  2017,TRUE
Republicans confident tax bill to become law this week,TimesNow,Liam Stack,politicsNews,December 28  2017,TRUE
Republican Senator John McCain leaves Washington before expected tax vote,NDTV,nan,politicsNews,December 28  2017,TRUE
Trump says not considering firing U S special counsel Mueller,BBC,Jafe Arnoldski noreplybloggercom,politicsNews,December 28  2017,TRUE
Trump allies say Mueller unlawfully obtained thousands of emails,IndiaTV,Ashley Parker and Maggie Haberman,politicsNews,December 28  2017,TRUE
Senator elect Jones not joining calls for Trump resignation,TimesNow,Wayne Madsen,politicsNews,December 25  2020,TRUE
Trump administration bans selected words at health agencies paper,NDTV,Nicholas Casey,politicsNews,December 27  2017,TRUE
Congressman will not seek relection amid misconduct probe,BBC,Kirk Semple,politicsNews,December 27  2017,TRUE
Trump to say in security speech that China is competitor officials,IndiaTV,Steven Erlanger and Stephen Castle,politicsNews,December 26  2020,TRUE
Factbox Trump on Twitter December 15 Quantico,IndiaTV,RBTH Nikolai Shevchenko,politicsNews,December 29  2021,TRUE
Republican tax bill retains U S electric vehicle tax credit,TimesNow,Adam Nossiter,politicsNews,December 31  2021,TRUE
Attorney General Sessions has lukewarm praise for FBI after Trump attack,NDTV,Daily Bell Staff,politicsNews,December 30  2021,TRUE
Senate Democrats to force vote on FCC net neutrality repeal,BBC,Andrew Keh,politicsNews,December 29  2017,TRUE
U S lawmaker probed on sex reports second congressman denies charges,IndiaTV,Anne Barnard,politicsNews,December 29  2017,TRUE
Republicans join push to lift secrecy around misconduct in Congress,TimesNow,Barry Meier,politicsNews,December 29  2017,TRUE
Trump officials brief Hill staff on Saudi reactors enrichment a worry,NDTV,informationclearinghouseinfo,politicsNews,December 29  2017,TRUE
U S judge to lift house arrest for former Trump campaign manager Manafort,BBC,BBC,politicsNews,December 29  2017,TRUE
Republican Senator Corker says he will support tax bill,IndiaTV,Pam Key,politicsNews,December 28  2017,TRUE
Rubio signals support for tax bill after child tax credit tweaks,TimesNow,Geoffrey Grider,politicsNews,December 28  2017,TRUE
U S tax negotiators raising refundable portion of child tax credit congresswoman,NDTV,Laurie Goodstein,politicsNews,December 28  2017,TRUE
Republicans have finalized compromise U S tax bill chief House tax writer,BBC,Tyler Durden,politicsNews,December 28  2017,TRUE
Republican Senator Rubio will back tax bill CNBC citing sources,IndiaTV,Pam Key,politicsNews,December 28  2017,TRUE
Exclusive Senator Cruz wants to cap renewable fuel credits at 10 cents document,TimesNow,Michael D Shear,politicsNews,December 25  2021,TRUE
Trump administration issues new rules on U S visa waivers,NDTV,Consortiumnewscom,politicsNews,December 27  2017,TRUE
Trump urges Moore to concede Alabama Senate race,BBC,Penny Starr,politicsNews,December 27  2017,TRUE
Net neutrality repeal gives Democrats fresh way to reach millennials,IndiaTV,Amy Moreno,politicsNews,December 26  2021,TRUE
As Republican tax vote nears more senators waver,IndiaTV,Breitbart TV,politicsNews,December 29  2022,TRUE
Factbox Trump on Twitter December 14 Stock market federal regulations,TimesNow,Michelle Moons,politicsNews,December 31  2022,TRUE
House committee questions head of Trump campaign data firm sources,NDTV,Anonymous Coward UID 67372355,politicsNews,December 30  2022,TRUE
Republican governors meet with Pence over NAFTA concerns,BBC,Lance Schuttler,politicsNews,December 29  2017,TRUE
Factbox Provisions of the U S Republicans  final tax bill,IndiaTV,April Hamlin,politicsNews,December 29  2017,TRUE
House Speaker Ryan mulls retirement after 2018 elections Politico,TimesNow,Contributing Author,politicsNews,December 29  2017,TRUE
Republican Representative Farenthold will not seek re election,NDTV,Dan Riehl,politicsNews,December 29  2017,TRUE
Alabama Senate race winner urges Republican rival to  move on ,BBC,Breitbart Jerusalem,politicsNews,December 29  2017,TRUE
Fund managers seek stocks benefiting from Democratic gains in 2018 U S elections,IndiaTV,Kit Gillet,politicsNews,December 28  2017,TRUE
Factbox Republicans to keep an eye on as Senate nears vote on tax bill,TimesNow,Ryan Saavedra,politicsNews,December 28  2017,TRUE
Republican House Speaker Ryan told Trump retirement report was rumors were not true White House,NDTV,noreplybloggercom Alexander Light,politicsNews,December 28  2017,TRUE
White House says will work with Rubio on child tax credit,BBC,Michael Patrick Leahy,politicsNews,December 28  2017,TRUE
Republican Senator Lee undecided on tax bill seeks child credit changes aide,IndiaTV,Joel B Pollak,politicsNews,December 28  2017,TRUE
U S tax bill to preserve key renewable energy credits sources say,TimesNow,Breitbart London,politicsNews,December 25  2022,TRUE
U S bill to allow property and income or sales tax deductions key lawmaker,NDTV,Neil Munro,politicsNews,December 27  2017,TRUE
Senator McCain will vote on tax bill No 2 Republican,BBC,Charlie Savage and Nicole Perlroth,politicsNews,December 27  2017,TRUE
Nominee for U S EPA chemical safety withdraws Bloomberg,IndiaTV,Daniel Nussbaum,politicsNews,December 26  2022,TRUE
Senators Burr Tillis oppose Trump s EPA nominee Dourson reports,IndiaTV,James Poniewozik,politicsNews,December 29  2023,TRUE
Pence delays Middle East trip in case needed for U S tax vote,IndiaTV,Michael Patrick Leahy,politicsNews,December 29  2019,TRUE
Kentucky lawmaker a  probable suicide  amid sexual misconduct accusations,TimesNow,Mike McPhate,politicsNews,December 31  2019,TRUE
Mulvaney says U S tax bill votes could be Tuesday Wednesday CNBC,NDTV,Sopan Deb,politicsNews,December 30  2019,TRUE
Donald Trump Jr wants  leak  probe as Congress  Russia probes press on,BBC,Bob Price,politicsNews,December 29  2017,TRUE
Do not expect postcard sized tax return from Republican plan experts,IndiaTV,Otherwords,politicsNews,December 29  2017,TRUE
Republicans forge tax deal final votes seen next week,TimesNow,Julie Bosman,politicsNews,December 29  2017,TRUE
